type,year,quarter,category,count,amount,brand,percentage
user,,,,61996,,Samsung,0.29575986565911
user,,,,41866,,Xiaomi,0.1997271200671704
user,,,,37402,,Vivo,0.178431035798794
user,,,,22501,,Oppo,0.1073439050454163
user,,,,14771,,Realme,0.0704669490878558
user,,,,7058,,Apple,0.0336710938096328
user,,,,3294,,OnePlus,0.015714449278681
user,,,,3147,,Tecno,0.0150131669338218
user,,,,2316,,HMD Global,0.0110487749026791
user,,,,2125,,Motorola,0.0101375849171818
user,,,,13140,,Others,0.0626860544996565
user,,,,503469,,Xiaomi,0.2392056268808611
user,,,,408997,,Samsung,0.1943205714302004
user,,,,256682,,Vivo,0.1219534444405379
user,,,,160460,,Oppo,0.0762369379034319
user,,,,100336,,Motorola,0.0476711292626121
user,,,,93643,,OnePlus,0.0444911851931389
user,,,,93282,,Apple,0.0443196687118779
user,,,,92559,,Lenovo,0.0439761606344494
user,,,,82612,,Realme,0.0392501926590946
user,,,,59799,,Huawei,0.0284113962961942
user,,,,252915,,Others,0.1201636865876012
user,,,,723469,,Xiaomi,0.2414754028322757
user,,,,574902,,Samsung,0.1918875474126479
user,,,,390299,,Vivo,0.13027179913726
user,,,,240094,,Oppo,0.0801372213150976
user,,,,139685,,Motorola,0.046623271549474
user,,,,127831,,Lenovo,0.0426667102798497
user,,,,123693,,Apple,0.0412855519760109
user,,,,119948,,OnePlus,0.0400355669958571
user,,,,116217,,Realme,0.0387902548567507
user,,,,86507,,Huawei,0.0288738186056509
user,,,,353391,,Others,0.117952855039125
user,,,,948490,,Xiaomi,0.2431915269486487
user,,,,739663,,Samsung,0.1896485723596647
user,,,,545491,,Vivo,0.1398631395446924
user,,,,327387,,Oppo,0.0839415749592903
user,,,,177191,,Motorola,0.0454315278511718
user,,,,153372,,Lenovo,0.0393243691247858
user,,,,150205,,Apple,0.0385123546956971
user,,,,149904,,Realme,0.03843517871112
user,,,,145542,,OnePlus,0.0373167679313015
user,,,,118152,,Huawei,0.0302940097334044
user,,,,444780,,Others,0.1140409781402228
user,,,,1270630,,Xiaomi,0.2443576560834696
user,,,,978019,,Samsung,0.1880849896862965
user,,,,776632,,Vivo,0.1493558118094309
user,,,,457237,,Oppo,0.0879322553336828
user,,,,228639,,Motorola,0.0439700700670284
user,,,,198871,,Realme,0.0382453203709779
user,,,,194451,,Lenovo,0.0373953004282023
user,,,,191032,,Apple,0.0367377850018788
user,,,,180637,,OnePlus,0.0347386996387222
user,,,,164880,,Huawei,0.0317084362363886
user,,,,558850,,Others,0.1074736753439215
user,,,,1539941,,Xiaomi,0.2445786043016036
user,,,,1181910,,Samsung,0.1877149177858816
user,,,,982792,,Vivo,0.1560903279273567
user,,,,574119,,Oppo,0.0911835087987347
user,,,,263727,,Motorola,0.0418860083448969
user,,,,239102,,Realme,0.0379749830972238
user,,,,223033,,Apple,0.0354228505203767
user,,,,220455,,Lenovo,0.0350134038974934
user,,,,209025,,OnePlus,0.0331980528891319
user,,,,206764,,Huawei,0.0328389532714674
user,,,,655435,,Others,0.1040983891658327
user,,,,1811254,,Xiaomi,0.2437886031418342
user,,,,1396893,,Samsung,0.1880170275447873
user,,,,1196063,,Vivo,0.1609859953599173
user,,,,697196,,Oppo,0.0938402007427308
user,,,,303963,,Motorola,0.0409123817955965
user,,,,281300,,Realme,0.0378620193875613
user,,,,254300,,Apple,0.0342279115899638
user,,,,251562,,Lenovo,0.0338593861399704
user,,,,248271,,Huawei,0.0334164287784188
user,,,,232848,,OnePlus,0.0313405456464801
user,,,,755959,,Others,0.1017494998727389
user,,,,2046907,,Xiaomi,0.2428457788057305
user,,,,1578951,,Samsung,0.1873273115442407
user,,,,1404873,,Vivo,0.1666746353440303
user,,,,809503,,Oppo,0.0960397255373963
user,,,,331659,,Motorola,0.0393481424182582
user,,,,325676,,Realme,0.0386383171577092
user,,,,287625,,Huawei,0.034123932904132
user,,,,280108,,Apple,0.0332321133347609
user,,,,263109,,Lenovo,0.031215345892997
user,,,,253980,,OnePlus,0.0301322780668977
user,,,,846444,,Others,0.1004224189938467
user,,,,2321854,,Xiaomi,0.2413445963735954
user,,,,1803401,,Samsung,0.1874541148774808
user,,,,1661144,,Vivo,0.172667242728621
user,,,,954430,,Oppo,0.0992080135602198
user,,,,385827,,Realme,0.0401047014950273
user,,,,364512,,Motorola,0.0378891185721979
user,,,,329271,,Huawei,0.0342260006841645
user,,,,306135,,Apple,0.0318211343223263
user,,,,283182,,Lenovo,0.0294352898546883
user,,,,275013,,OnePlus,0.0285861649709635
user,,,,935724,,Others,0.0972636225607149
user,,,,2602334,,Xiaomi,0.2393530093904106
user,,,,2037120,,Samsung,0.1873667263654063
user,,,,1937792,,Vivo,0.1782309060914788
user,,,,1109430,,Oppo,0.1020412480519423
user,,,,450799,,Realme,0.041462816563972
user,,,,395956,,Motorola,0.0364185612554689
user,,,,370773,,Huawei,0.0341023225115264
user,,,,333073,,Apple,0.0306348166287233
user,,,,308388,,Lenovo,0.0283643820738959
user,,,,293970,,OnePlus,0.0270382680203613
user,,,,1032733,,Others,0.0949869430468137
user,,,,2891155,,Xiaomi,0.2379397513872765
user,,,,2285005,,Samsung,0.18805408966959
user,,,,2216953,,Vivo,0.1824534643273282
user,,,,1270624,,Oppo,0.1045713421337516
user,,,,512202,,Realme,0.0421538162222592
user,,,,430995,,Motorola,0.0354705448684554
user,,,,410511,,Huawei,0.033784728000312
user,,,,352063,,Apple,0.0289745042007982
user,,,,331665,,Lenovo,0.0272957650640872
user,,,,305910,,OnePlus,0.0251761490985027
user,,,,1143703,,Others,0.0941258450276385
user,,,,3217633,,Xiaomi,0.2358371793177547
user,,,,2577603,,Vivo,0.1889260275864222
user,,,,2574986,,Samsung,0.1887342139463102
user,,,,1456520,,Oppo,0.106755981312939
user,,,,592254,,Realme,0.0434093983992759
user,,,,466225,,Motorola,0.0341720727402473
user,,,,452345,,Huawei,0.0331547348247888
user,,,,378323,,Apple,0.0277292746534582
user,,,,357461,,Lenovo,0.0262001893802381
user,,,,324336,,OnePlus,0.0237722845928057
user,,,,1245765,,Others,0.0913086432457594
user,,,,3595631,,Xiaomi,0.2341273556924896
user,,,,2971084,,Vivo,0.1934603524277839
user,,,,2918795,,Samsung,0.1900555855588241
user,,,,1665487,,Oppo,0.1084471869472194
user,,,,690401,,Realme,0.0449550469715748
user,,,,503120,,Motorola,0.0327603569988147
user,,,,497653,,Huawei,0.0324043765732453
user,,,,417632,,Apple,0.0271938571595822
user,,,,385136,,Lenovo,0.0250778996126083
user,,,,347722,,OnePlus,0.0226417094457423
user,,,,1364925,,Others,0.0888762726121149
user,,,,3887022,,Xiaomi,0.2336988883523257
user,,,,3309321,,Vivo,0.1989658506952127
user,,,,3143951,,Samsung,0.1890233329613732
user,,,,1825392,,Oppo,0.1097477918075145
user,,,,782154,,Realme,0.0470253372171099
user,,,,522223,,Huawei,0.0313975415040142
user,,,,518191,,Motorola,0.0311551261233355
user,,,,449432,,Apple,0.0270211382364088
user,,,,389630,,Lenovo,0.023425670826848
user,,,,369966,,OnePlus,0.0222434148631411
user,,,,1435326,,Others,0.086295907412716
user,,,,4159447,,Xiaomi,0.2336171859966967
user,,,,3648711,,Vivo,0.2049314719805766
user,,,,3335419,,Samsung,0.1873352878158843
user,,,,1982731,,Oppo,0.1113609662073868
user,,,,924040,,Realme,0.0518991165288048
user,,,,515007,,Huawei,0.0289255966258497
user,,,,513680,,Motorola,0.0288510650821571
user,,,,481336,,Apple,0.0270344499734955
user,,,,400480,,OnePlus,0.022493136863616
user,,,,375748,,Lenovo,0.0211040531118407
user,,,,1467943,,Others,0.0824476698136913
user,,,,4464525,,Xiaomi,0.2334094369136695
user,,,,4059800,,Vivo,0.2122500449615839
user,,,,3487967,,Samsung,0.1823540944318737
user,,,,2182951,,Oppo,0.1141266682838895
user,,,,1086229,,Realme,0.0567890423391734
user,,,,516731,,Apple,0.0270151677380768
user,,,,514394,,Huawei,0.02689298724764
user,,,,504404,,Motorola,0.0263707009406381
user,,,,454175,,OnePlus,0.023744683031289
user,,,,358008,,Lenovo,0.0187169846043171
user,,,,1498256,,Others,0.0783301895078484
user,,,,4737458,,Xiaomi,0.2318516652994434
user,,,,4457962,,Vivo,0.2181731032848496
user,,,,3636646,,Samsung,0.1779778166275162
user,,,,2390692,,Oppo,0.1170007040522695
user,,,,1288203,,Realme,0.0630447828336924
user,,,,575168,,Apple,0.0281487790766588
user,,,,507178,,OnePlus,0.0248213417202307
user,,,,501002,,Motorola,0.0245190876664978
user,,,,493892,,Huawei,0.0241711235599498
user,,,,336045,,Lenovo,0.0164460756940856
user,,,,1508896,,Others,0.0738455201848056
user,,,,4978558,,Xiaomi,0.2297758528860914
user,,,,4823657,,Vivo,0.2226266925493215
user,,,,3775700,,Samsung,0.1742602351407808
user,,,,2599406,,Oppo,0.1199706281712944
user,,,,1468106,,Realme,0.0677576334909
user,,,,624113,,Apple,0.0288047456456863
user,,,,549762,,OnePlus,0.0253732169906152
user,,,,495397,,Motorola,0.0228641040623029
user,,,,485896,,Huawei,0.0224256035209271
user,,,,331152,,Lenovo,0.0152836892198373
user,,,,1535273,,Others,0.0708575983222427
user,,,,853570,,Xiaomi,0.2574436897537671
user,,,,678688,,Samsung,0.2046978489304974
user,,,,417290,,Vivo,0.1258580752572717
user,,,,277450,,Oppo,0.0836811880949221
user,,,,182270,,Apple,0.0549741220186031
user,,,,177539,,Realme,0.0535472137436813
user,,,,158075,,OnePlus,0.0476767122296082
user,,,,139364,,Motorola,0.0420333216711505
user,,,,82558,,Lenovo,0.0249001676941451
user,,,,73584,,Huawei,0.0221935359335979
user,,,,275172,,Others,0.0829941246727551
user,,,,1108404,,Xiaomi,0.2601817087097414
user,,,,871232,,Samsung,0.20450903320685
user,,,,561687,,Vivo,0.1318478491777804
user,,,,365785,,Oppo,0.0858627055842389
user,,,,224531,,Apple,0.0527053847137929
user,,,,222301,,Realme,0.0521819246663529
user,,,,189797,,OnePlus,0.0445520836878816
user,,,,175188,,Motorola,0.0411228335385312
user,,,,101575,,Lenovo,0.0238432530577226
user,,,,95658,,Huawei,0.0224543234161519
user,,,,343957,,Others,0.0807389002409559
user,,,,1348603,,Xiaomi,0.2624506641139118
user,,,,1041937,,Samsung,0.202770613453223
user,,,,716573,,Vivo,0.1394517584019152
user,,,,453686,,Oppo,0.0882915075816857
user,,,,269111,,Realme,0.0523714990033085
user,,,,260670,,Apple,0.0507288020377927
user,,,,219364,,OnePlus,0.042690270956452
user,,,,202270,,Motorola,0.0393636198572307
user,,,,119275,,Huawei,0.0232120223388104
user,,,,111557,,Lenovo,0.0217100278855642
user,,,,395455,,Others,0.0769592143701052
user,,,,1714433,,Xiaomi,0.2625600737800434
user,,,,1327932,,Samsung,0.2033686495155428
user,,,,960056,,Vivo,0.147029585987305
user,,,,598550,,Oppo,0.0916660681175904
user,,,,334552,,Realme,0.0512355967268835
user,,,,322702,,Apple,0.049420806137637
user,,,,263159,,OnePlus,0.0403019811540506
user,,,,244632,,Motorola,0.0374646288125342
user,,,,155797,,Huawei,0.0238598252685928
user,,,,133090,,Lenovo,0.0203823189470722
user,,,,474776,,Others,0.0727104655527477
user,,,,2087604,,Xiaomi,0.2621490125165993
user,,,,1634479,,Samsung,0.2052482443169867
user,,,,1219194,,Vivo,0.1530992004068601
user,,,,755440,,Oppo,0.0948637050013028
user,,,,397059,,Realme,0.0498603301971199
user,,,,378217,,Apple,0.0474942628328891
user,,,,299912,,OnePlus,0.0376611822174504
user,,,,283123,,Motorola,0.0355529184992638
user,,,,194436,,Huawei,0.0244161274828355
user,,,,152688,,Lenovo,0.0191736595748688
user,,,,561273,,Others,0.0704813569538232
user,,,,2369395,,Xiaomi,0.2619271685286116
user,,,,1863266,,Samsung,0.2059766259300927
user,,,,1423728,,Vivo,0.1573874528286347
user,,,,875408,,Oppo,0.0967728634302405
user,,,,450187,,Realme,0.0497663775851599
user,,,,419514,,Apple,0.0463755997535708
user,,,,325344,,OnePlus,0.0359654817866048
user,,,,310478,,Motorola,0.0343221047695408
user,,,,221025,,Huawei,0.0244334323420267
user,,,,167039,,Lenovo,0.0184654953284913
user,,,,620623,,Others,0.0686073977170258
user,,,,2642719,,Xiaomi,0.2619002102658951
user,,,,2076152,,Samsung,0.2057519718683517
user,,,,1629927,,Vivo,0.1615299333822701
user,,,,994066,,Oppo,0.0985144824017147
user,,,,510585,,Realme,0.0506002790529799
user,,,,455573,,Apple,0.045148449188682
user,,,,348387,,OnePlus,0.0345260425167807
user,,,,331741,,Motorola,0.0328763813533782
user,,,,248083,,Huawei,0.0245856596419801
user,,,,173098,,Lenovo,0.0171544544072244
user,,,,680226,,Others,0.0674121359207425
user,,,,2941413,,Xiaomi,0.2621418770020491
user,,,,2304661,,Samsung,0.205393856759802
user,,,,1854821,,Vivo,0.1653036341522995
user,,,,1125257,,Oppo,0.1002841090624454
user,,,,586629,,Realme,0.0522810047972981
user,,,,489029,,Apple,0.0435827882614359
user,,,,368665,,OnePlus,0.0328558196638691
user,,,,355073,,Motorola,0.0316444860659651
user,,,,275415,,Huawei,0.0245452797871361
user,,,,184229,,Lenovo,0.0164186858010794
user,,,,735499,,Others,0.0655484586466198
user,,,,3226261,,Xiaomi,0.2621514342407405
user,,,,2521157,,Samsung,0.2048578597627664
user,,,,2072065,,Vivo,0.1683666670458589
user,,,,1250747,,Oppo,0.1016300664832459
user,,,,664650,,Realme,0.0540064646871744
user,,,,522627,,Apple,0.042466315534588
user,,,,385976,,OnePlus,0.0313626709006196
user,,,,375706,,Motorola,0.0305281769679674
user,,,,300609,,Huawei,0.0244261330672486
user,,,,196655,,Lenovo,0.0159792993501185
user,,,,790407,,Others,0.0642249119596712
user,,,,3507179,,Xiaomi,0.2621564455164379
user,,,,2745328,,Samsung,0.2052092095261609
user,,,,2282799,,Vivo,0.1706358505421248
user,,,,1377106,,Oppo,0.1029366376963821
user,,,,738264,,Realme,0.0551841426094155
user,,,,550940,,Apple,0.0411819505342688
user,,,,398637,,Motorola,0.0297975264368702
user,,,,397829,,OnePlus,0.029737129631353
user,,,,325187,,Huawei,0.0243072475194889
user,,,,207266,,Lenovo,0.0154928270944853
user,,,,847656,,Others,0.0633610328930122
user,,,,3810161,,Xiaomi,0.261133014440114
user,,,,2992702,,Samsung,0.2051076830036731
user,,,,2542381,,Vivo,0.1742445042047492
user,,,,1520230,,Oppo,0.1041904115186456
user,,,,832814,,Realme,0.0570777009916192
user,,,,585533,,Apple,0.0401300620483395
user,,,,420978,,Motorola,0.0288521283360389
user,,,,415641,,OnePlus,0.0284863519559681
user,,,,349866,,Huawei,0.0239783996608292
user,,,,219113,,Lenovo,0.0150171182249297
user,,,,901463,,Others,0.061782625615093
user,,,,4150153,,Xiaomi,0.2605603901154692
user,,,,3270596,,Samsung,0.2053388801979332
user,,,,2805410,,Vivo,0.1761329579978951
user,,,,1673541,,Oppo,0.1050704626634807
user,,,,943307,,Realme,0.0592239466638104
user,,,,628903,,Apple,0.0394846192477214
user,,,,444416,,Motorola,0.0279019126122714
user,,,,436917,,OnePlus,0.0274311004842665
user,,,,376296,,Huawei,0.0236251127509975
user,,,,231688,,Lenovo,0.0145461421940523
user,,,,966570,,Others,0.0606844750721019
user,,,,4458631,,Xiaomi,0.2599925978488978
user,,,,3491284,,Samsung,0.2035844628066981
user,,,,3089209,,Vivo,0.180138583616405
user,,,,1818686,,Oppo,0.1060515879899952
user,,,,1065087,,Realme,0.0621075698045182
user,,,,674068,,Apple,0.0393063903352421
user,,,,461518,,OnePlus,0.0269121314982171
user,,,,454264,,Motorola,0.0264891347746049
user,,,,393000,,Huawei,0.0229166959442521
user,,,,233554,,Lenovo,0.0136190483576688
user,,,,1009768,,Others,0.0588817970235002
user,,,,4736356,,Xiaomi,0.2587200003495953
user,,,,3662257,,Samsung,0.2000481239839885
user,,,,3396906,,Vivo,0.1855535186771312
user,,,,1971737,,Oppo,0.1077046989984093
user,,,,1259720,,Realme,0.068811288433638
user,,,,719281,,Apple,0.0392902012795189
user,,,,508619,,OnePlus,0.0277829428062018
user,,,,442262,,Motorola,0.0241582399622437
user,,,,380961,,Huawei,0.0208097174395637
user,,,,219429,,Lenovo,0.011986149469489
user,,,,1009352,,Others,0.0551351186002202
user,,,,5040723,,Xiaomi,0.256979432052913
user,,,,3776315,,Vivo,0.1925190660055901
user,,,,3769093,,Samsung,0.1921508836122537
user,,,,2168812,,Oppo,0.1105674872413228
user,,,,1483670,,Realme,0.0756384895488098
user,,,,767224,,Apple,0.0391135929860387
user,,,,590963,,OnePlus,0.0301276892430482
user,,,,426789,,Motorola,0.021757988849304
user,,,,374748,,Huawei,0.0191049038407714
user,,,,204439,,Lenovo,0.0104224370411676
user,,,,1012502,,Others,0.0516180295787803
user,,,,5285587,,Xiaomi,0.2526855192952133
user,,,,4135644,,Vivo,0.1977107465566517
user,,,,3885608,,Samsung,0.1857573955849436
user,,,,2358132,,Oppo,0.1127340840263645
user,,,,1759654,,Realme,0.0841229337006276
user,,,,856106,,Apple,0.0409274483953717
user,,,,676556,,OnePlus,0.0323437877746203
user,,,,415921,,Motorola,0.0198837355001032
user,,,,353829,,Huawei,0.0169153330759111
user,,,,187416,,Lenovo,0.008959706705089
user,,,,1003196,,Others,0.0479593093851034
user,,,,5509008,,Xiaomi,0.2487068077396687
user,,,,4471684,,Vivo,0.2018763183608651
user,,,,4003841,,Samsung,0.1807553217942691
user,,,,2540306,,Oppo,0.1146833324514916
user,,,,1999746,,Realme,0.0902794920519577
user,,,,930638,,Apple,0.0420140987526665
user,,,,746766,,OnePlus,0.0337131091456976
user,,,,406265,,Motorola,0.0183410282298294
user,,,,344744,,Huawei,0.0155636331853946
user,,,,183434,,Lenovo,0.008281215886947
user,,,,1014180,,Others,0.0457856424012122
user,,,,14040,,Xiaomi,0.2545461138205486
user,,,,11668,,Samsung,0.2115415994343419
user,,,,5778,,Oppo,0.1047555160723027
user,,,,4197,,Vivo,0.0760918831698605
user,,,,3865,,Realme,0.0700727015609986
user,,,,1686,,Gionee,0.0305672897365701
user,,,,1576,,Lenovo,0.0285729825770074
user,,,,1432,,Micromax,0.025962253204489
user,,,,1416,,Asus,0.025672172163098
user,,,,1394,,Motorola,0.0252733107311855
user,,,,8105,,Others,0.1469441775295973
user,,,,21258,,Xiaomi,0.254986865621514
user,,,,17945,,Samsung,0.2152478739099665
user,,,,8953,,Oppo,0.1073900370641365
user,,,,6822,,Vivo,0.0818289771977593
user,,,,5784,,Realme,0.0693783060849956
user,,,,2373,,Gionee,0.0284638174861159
user,,,,2240,,Lenovo,0.0268685002818793
user,,,,2200,,Micromax,0.0263887056339886
user,,,,2053,,Asus,0.0246254603029903
user,,,,1988,,Motorola,0.0238457940001679
user,,,,11753,,Others,0.1409756624164857
user,,,,29627,,Xiaomi,0.253495217071376
user,,,,25764,,Samsung,0.2204425278505056
user,,,,12899,,Oppo,0.1103667197152489
user,,,,10186,,Vivo,0.0871536868764652
user,,,,8049,,Realme,0.0688690384516658
user,,,,3116,,Gionee,0.0266611906839844
user,,,,2824,,Micromax,0.0241627735852285
user,,,,2817,,Asus,0.0241028800246419
user,,,,2778,,Lenovo,0.023769187329945
user,,,,2735,,Motorola,0.0234012697434844
user,,,,16079,,Others,0.1375755086674538
user,,,,38347,,Xiaomi,0.2502006328907448
user,,,,35132,,Samsung,0.2292238932567774
user,,,,17942,,Oppo,0.1170652138453006
user,,,,14242,,Vivo,0.0929240204873911
user,,,,10556,,Realme,0.0688741721854304
user,,,,3636,,Asus,0.0237236159592862
user,,,,3586,,Lenovo,0.0233973836166117
user,,,,3584,,Gionee,0.0233843343229047
user,,,,3428,,Motorola,0.0223664894137604
user,,,,3415,,Micromax,0.0222816690046651
user,,,,19397,,Others,0.1265585750171272
user,,,,46096,,Xiaomi,0.2515415761729621
user,,,,42367,,Samsung,0.2311927706898621
user,,,,22197,,Oppo,0.1211269603937704
user,,,,17880,,Vivo,0.0975694937081864
user,,,,12553,,Realme,0.0685005511475875
user,,,,4231,,Asus,0.0230881727001866
user,,,,4052,,Gionee,0.0221113863817433
user,,,,3967,,Lenovo,0.021647549303153
user,,,,3844,,Motorola,0.0209763497658986
user,,,,3800,,Micromax,0.020736245866393
user,,,,22267,,Others,0.1215089438702565
user,,,,54603,,Xiaomi,0.2508821745602911
user,,,,51075,,Samsung,0.2346722170149418
user,,,,27375,,Oppo,0.125778794729007
user,,,,22017,,Vivo,0.101160610905883
user,,,,14896,,Realme,0.0684420429692525
user,,,,4919,,Asus,0.0226011284482917
user,,,,4636,,Gionee,0.0213008399036959
user,,,,4490,,Lenovo,0.0206300196651412
user,,,,4321,,Motorola,0.0198535222657183
user,,,,4165,,Micromax,0.0191367554354817
user,,,,25147,,Others,0.1155418941022955
user,,,,61894,,Xiaomi,0.2521592464637247
user,,,,57464,,Samsung,0.2341112052669317
user,,,,31453,,Oppo,0.1281410924972296
user,,,,25583,,Vivo,0.1042264193989961
user,,,,17453,,Realme,0.0711043934554462
user,,,,5603,,Asus,0.022826901766508
user,,,,4975,,Gionee,0.0202683984094909
user,,,,4535,,Motorola,0.0184758164396062
user,,,,4461,,Micromax,0.0181743367446711
user,,,,4420,,Lenovo,0.0180073006974773
user,,,,27615,,Others,0.1125048888599178
user,,,,68653,,Xiaomi,0.2521245106464241
user,,,,63478,,Samsung,0.2331195969122065
user,,,,35779,,Oppo,0.1313964847336374
user,,,,29148,,Vivo,0.10704448802415
user,,,,20529,,Realme,0.0753916664830443
user,,,,5562,,Asus,0.0204261507612982
user,,,,5248,,Gionee,0.0192730023724008
user,,,,4789,,Motorola,0.0175873491542354
user,,,,4722,,Lenovo,0.0173412951986426
user,,,,4708,,Micromax,0.017289880939265
user,,,,29682,,Others,0.1090055747746953
user,,,,75081,,Xiaomi,0.2503017048826185
user,,,,69532,,Samsung,0.2318026950080343
user,,,,40260,,Oppo,0.1342170008201038
user,,,,33266,,Vivo,0.1109007140904514
user,,,,23927,,Realme,0.0797667704575913
user,,,,6050,,Asus,0.020169221434715
user,,,,5095,,Gionee,0.0169854848280782
user,,,,5014,,Motorola,0.0167154506237456
user,,,,5012,,Lenovo,0.0167087831125275
user,,,,4634,,Micromax,0.015448623492309
user,,,,32091,,Others,0.1069835512498249
user,,,,83763,,Xiaomi,0.2488014827752134
user,,,,77685,,Samsung,0.2307479816791716
user,,,,46283,,Oppo,0.1374745296525339
user,,,,38364,,Vivo,0.1139527008964374
user,,,,28326,,Realme,0.0841368002708916
user,,,,6561,,Asus,0.0194881574022918
user,,,,5452,,Gionee,0.0161940914734484
user,,,,5344,,Motorola,0.0158732987590074
user,,,,5242,,Lenovo,0.0155703278620353
user,,,,5008,,Huawei,0.0148752769807464
user,,,,34638,,Others,0.1028853522482222
user,,,,93468,,Xiaomi,0.2481027576705925
user,,,,86403,,Samsung,0.2293493235226195
user,,,,52607,,Oppo,0.1396407516238377
user,,,,44208,,Vivo,0.1173463293437492
user,,,,33649,,Realme,0.0893183730566372
user,,,,7020,,Asus,0.0186339855228266
user,,,,5686,,Motorola,0.0150929973907111
user,,,,5652,,Gionee,0.0150027473183783
user,,,,5550,,Lenovo,0.01473199710138
user,,,,5432,,Huawei,0.0144187762621074
user,,,,37056,,Others,0.09836196118716
user,,,,101066,,Xiaomi,0.2470386937498472
user,,,,93412,,Samsung,0.2283297890542885
user,,,,57851,,Oppo,0.1414069565642492
user,,,,48775,,Vivo,0.1192222140744543
user,,,,38173,,Realme,0.0933074234313509
user,,,,7328,,Asus,0.0179120529930825
user,,,,5862,,Motorola,0.0143286646623157
user,,,,5805,,Gionee,0.0141893378309012
user,,,,5778,,Huawei,0.0141233409107574
user,,,,5769,,Lenovo,0.0141013419373762
user,,,,39291,,Others,0.0960401847913764
user,,,,108575,,Xiaomi,0.2469656716010518
user,,,,99168,,Samsung,0.2255684247877789
user,,,,62419,,Oppo,0.1419788188410412
user,,,,53698,,Vivo,0.1221419537981421
user,,,,42622,,Realme,0.0969483845726919
user,,,,8143,,Asus,0.0185221410439545
user,,,,6052,,Huawei,0.0137659336360079
user,,,,5947,,Motorola,0.013527099691563
user,,,,5872,,Gionee,0.0133565040169594
user,,,,5785,,Lenovo,0.0131586130344193
user,,,,41355,,Others,0.0940664549763895
user,,,,116546,,Xiaomi,0.2468394778811105
user,,,,104057,,Samsung,0.2203883063329048
user,,,,66970,,Oppo,0.1418396155483497
user,,,,58517,,Vivo,0.1239365205770163
user,,,,50025,,Realme,0.1059508252621501
user,,,,7942,,Asus,0.0168208186753022
user,,,,5999,,Motorola,0.0127056272013521
user,,,,5937,,Huawei,0.0125743138347103
user,,,,5937,,Lava,0.0125743138347103
user,,,,5794,,Gionee,0.0122714459084237
user,,,,44429,,Others,0.0940987349439694
user,,,,126117,,Xiaomi,0.2473226664888641
user,,,,107662,,Samsung,0.2111313535805965
user,,,,72865,,Oppo,0.1428924418889688
user,,,,64797,,Vivo,0.1270706314016265
user,,,,58578,,Realme,0.1148748159057437
user,,,,7665,,Asus,0.0150315043859047
user,,,,6499,,Huawei,0.0127449115465094
user,,,,6096,,Gionee,0.0119546054450717
user,,,,6044,,Lava,0.0118526304642411
user,,,,6025,,Motorola,0.0118153703750914
user,,,,47581,,Others,0.0933090685173818
user,,,,135695,,Xiaomi,0.2483928009196546
user,,,,110734,,Samsung,0.2027011195477876
user,,,,77764,,Oppo,0.1423487805056636
user,,,,69926,,Vivo,0.1280011422462712
user,,,,68822,,Realme,0.125980244997181
user,,,,7552,,Asus,0.0138241087184143
user,,,,6396,,Huawei,0.0117080242800553
user,,,,6315,,Motorola,0.0115597519275405
user,,,,6023,,Lava,0.0110252392493391
user,,,,5955,,Gionee,0.0109007636941415
user,,,,51110,,Others,0.0935580239139507
user,,,,143599,,Xiaomi,0.2466811194865698
user,,,,114250,,Samsung,0.1962640262212174
user,,,,83468,,Oppo,0.1433852581236987
user,,,,78396,,Realme,0.1346723378524163
user,,,,74834,,Vivo,0.1285533666366616
user,,,,7367,,Asus,0.0126553792662731
user,,,,6576,,Huawei,0.0112965622444702
user,,,,6411,,Tecno,0.0110131174801245
user,,,,6357,,Infinix,0.0109203537390659
user,,,,6335,,Motorola,0.0108825611038198
user,,,,54531,,Others,0.0936759178456823
user,,,,1164619,,Xiaomi,0.248094796825904
user,,,,939725,,Samsung,0.200186398253182
user,,,,564062,,Vivo,0.120160195984449
user,,,,459877,,Oppo,0.0979660222612771
user,,,,267660,,Realme,0.0570186930819619
user,,,,138769,,Motorola,0.0295614847952282
user,,,,135698,,Apple,0.0289072801832028
user,,,,117510,,Lenovo,0.0250327528359162
user,,,,101657,,Micromax,0.021655642541407
user,,,,98788,,OnePlus,0.0210444692975448
user,,,,705885,,Others,0.1503722639399265
user,,,,1635001,,Xiaomi,0.2537814972136826
user,,,,1274460,,Samsung,0.1978190636818876
user,,,,805993,,Vivo,0.1251045780912352
user,,,,646104,,Oppo,0.1002869358952986
user,,,,361159,,Realme,0.056058358222531
user,,,,182857,,Motorola,0.0283826879836785
user,,,,172868,,Apple,0.0268322159193388
user,,,,153765,,Lenovo,0.0238670874935623
user,,,,137630,,Micromax,0.0213626459320325
user,,,,120867,,OnePlus,0.018760727500305
user,,,,951850,,Others,0.1477442020664475
user,,,,2102198,,Xiaomi,0.2596433537870702
user,,,,1597902,,Samsung,0.1973575440101584
user,,,,1066448,,Vivo,0.1317174383000618
user,,,,835148,,Oppo,0.1031494786069457
user,,,,453507,,Realme,0.0560128391549763
user,,,,220372,,Motorola,0.027218237844753
user,,,,206198,,Apple,0.0254676011794256
user,,,,174787,,Lenovo,0.0215880154383082
user,,,,147660,,Micromax,0.0182375483280827
user,,,,144657,,Huawei,0.0178666465427025
user,,,,1147606,,Others,0.141741296807515
